%
@relation cancer
@attribute BR_BR8T real
@attribute BR_BR10T real
@attribute BR_BR14T real
@attribute BR_BR16T real
@attribute BR_BR17T real
@attribute BR_BR20T real
@attribute BR_BR6T real
@attribute BR_BR15T real
@attribute BR_BR21T real
@attribute BR_BR29T real
@attribute BR_BR31T real
@attribute BR_BR32T real
@attribute BR_U1 real
@attribute BR_U16 real
@attribute BR_UX7 real
@attribute BR_UX8 real
@attribute BR_UX19 real
@attribute BR_B24T real
@attribute BR_B46T real
@attribute BR_B30T real
@attribute BR_B34T real
@attribute BR_B36T real
@attribute BR_B37T real
@attribute BR_B38T real
@attribute BR_B39T real
@attribute BR_B41T real
@attribute PR_PR29T real
@attribute PR_PR13BT real
@attribute PR_PR8T real
@attribute PR_PR21T real
@attribute PR_PR27T real
@attribute PR_PR9T real
@attribute PR_PR7T real
@attribute PR_PR19T real
@attribute PR_PR5T real
@attribute PR_PR24T real
@attribute PR_U40 real
@attribute PR_U41 real
@attribute PR_PR4 real
@attribute PR_PR3 real
@attribute PR_PR1 real
@attribute PR_PR10 real
@attribute PR_PR22 real
@attribute PR_PR12 real
@attribute PR_PR31 real
@attribute PR_PR30 real
@attribute PR_PR26 real
@attribute PR_PR16 real
@attribute PR_PR23 real
@attribute PR_PR6 real
@attribute PR_PR11 real
@attribute PR_PR17 real
@attribute LU_A_LU_A31T real
@attribute LU_A_LU_A34T real
@attribute LU_A_LU_A39T real
@attribute LU_A_LU_A8T real
@attribute LU_A_LU_A20T real
@attribute LU_A_LU_A5T real
@attribute LU_A_LU_A6T real
@attribute LU_A_LU_A17T real
@attribute LU_A_LU_A18T real
@attribute LU_S_LU_S19T real
@attribute LU_S_LU_S24T real
@attribute LU_S_LU_S25T real
@attribute LU_S_LU_S12T real
@attribute LU_S_LU_S13T real
@attribute LU_S_LU_S14T real
@attribute LU_S_LU_S11T real
@attribute LU_S_LU_S7T real
@attribute LUA_U17 real
@attribute LUA_UX4 real
@attribute LUA_LU40T real
@attribute LUA_LU44T real
@attribute LUA_LU33T real
@attribute LUS_U2 real
@attribute LUS_U19 real
@attribute LUS_LU41T real
@attribute LUS_LU30T real
@attribute LUS_LU26T real
@attribute LUS_LU36T real
@attribute CO_CO7T real
@attribute CO_CO9T real
@attribute CO_CO42T real
@attribute CO_CO15T real
@attribute CO_CO40T real
@attribute CO_CO27T real
@attribute CO_CO30T real
@attribute CO_CO32T real
@attribute CO_CO20T real
@attribute CO_CO24T real
@attribute CO_CO8T real
@attribute CO_U6 real
@attribute CO_U12 real
@attribute CO_CO14T real
@attribute CO_CO21T real
@attribute CO_CO23T real
@attribute CO_CO5T real
@attribute CO_CO43T real
@attribute CO_CO44T real
@attribute CO_CO49T real
@attribute CO_CO51T real
@attribute CO_CO56T real
@attribute CO_CO61T real
@attribute class_label real
@data
410.67,293.92,359.87,337.2,284.89,371.69,376.73,266.92,299.35,376.12,310.9,362.74,266.84,604.55,200.78,189.11,195.44,288.18,325.6,356.76,257.14,160.93,265.26,315.36,227.9,235.31,92.07,110.77,206.72,183.52,154.26,136.11,137.19,169.69,93.21,177.36,151.42,172.92,130.44,120.96,115,170.69,159.79,109.93,184.28,124.13,129.87,160.12,174.45,100.47,112.27,151.42,297.27,221.92,204.44,323.92,204.4,162.5,265.79,217.07,274.92,155.29,141,191.79,182.73,263.64,155.27,193.19,185.83,254.7,260.64,205.36,251.7,349,294.51,276.38,231.36,188.75,207.92,217.36,269.84,299.28,237.51,244.31,259.43,312.61,392.03,237.89,377.58,364.39,255.03,270.31,188.81,249.53,220.33,249.52,196.21,248.49,196.39,222.56,175.92,193.28,230.5,2
119.69,137.22333,126.56333,122.35667,54.81333,310.29333,134.74667,115.62667,176.79333,117.91,91.99,104.70333,126.63,575.45333,66.27667,33.04667,47.42667,149.30667,104.54,121.5,84.88,89.64333,99.04333,107.65,98.55,66.99333,30.59667,27.76667,64.25,48.29,29.62,48.06,64.26333,65.26667,69.26,32.51333,36.3,66.95,90.2,44.98667,28,81.14333,73.24667,37.42,62.42333,77.10333,51.52667,67.62,74.21333,75.87667,50.07,36.3,185.72333,124.35333,118.74,129.45,142.97667,124.73333,297.47,118.55667,81.49333,95.5,108.29,108.40667,103.49333,229.08,121.64667,88.56667,142.40333,116.19667,111.35667,89.41,37.33,51.30333,117.10667,112.37,51.68333,50.2,69.65333,70.39333,178.84,138.78,128.08,224.62667,111.03333,126.43667,164.13667,89.94333,231.57,265.17667,119.08,208.29,167.75667,43.85333,42.24667,59.53667,63.25333,38.42333,26.36667,47.98667,39.93,56.67,46.33,0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21.97,20,20,20,21.57,20,21.56,20,35.48,20,20,20,20,20,20,20,22.57,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,92.93,20,55.38,20,20,24.35,20,37.07,51.45,20,77.43,20,31.65,66.38,20,41.01,20,20,20,20,38.92,60.21,186.68,20,20,25.75,20,20,20,20,36.78,20,20,20,20,20,20,21.42,20,20,20,20,86.59,27.5,115.36,20,20,169.24,23.42,0
52.68,20,20,20,20,52.63,20,20,20,20,20,20,24.44,20,131.58,20,20,20,20,20,20,20,20,20,20,20,21.1,20,20,20,71.86,20,116.24,20,20,51.37,20,20,20,89.97,89,20,20,20,68.99,20,20,20,34.7,20,79.31,20,20,20,20,20,20,20.43,127.07,20,20,41.08,20,20,26.84,20,20,20,20,20,20,29.91,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,63.24,20,20.55,57.78,20,20,20,20,137.63,20,20,20,1
88.15,170.08,70.39,100.31,104.59,20,140.6,109.15,553.15,130.97,265.31,94.77,248.51,200.23,377.19,255.91,116.01,141.39,197.76,417.51,166.07,332.66,392.51,183.15,76.99,338.32,107.41,93.65,25.23,175.13,127.43,55.45,99.49,60.6,82.42,92.07,91.83,92.77,82.16,128.96,80,100.86,94.88,85.39,68.99,55.91,112.93,50.75,140.72,56.45,165.83,91.83,190.88,162.41,337.64,145.17,170.16,89.52,128.04,218.13,151.3,479.91,219.13,325.55,175.5,386.08,167.14,115.91,116.14,360.46,194.11,105.67,44.48,120.73,213.52,135.23,279.02,339.35,77.2,118.47,118.81,130.43,189.63,184.77,131.2,155.35,225.07,286.66,170.76,175.84,135.46,133.62,174.13,93.94,153.74,57.58,190.68,20,133.47,135.68,115.35,129.82,111.5,0
755.76,769.26,555.18,1110.85,817.82,848.65,546.31,567.34,2251.66,798.13,1251.91,781.04,740.44,1331.03,647.17,927.04,617.68,1144.07,932.87,2327.24,962.12,1210.75,1888.12,1158.49,1041.96,2164.24,801.74,762.29,804.57,868.3,1031.91,906.42,1050.38,800.91,844.79,728.82,854.78,1306.82,615.2,715.76,870,869.95,776.98,829.36,979.03,1048.01,1456.83,759.46,1000.43,985.55,910.52,854.78,1408.13,903.84,831.19,536.24,881.02,404.8,431.66,751.82,1146.15,1007.91,919.38,875.34,524.44,1640.08,648.78,972.87,908.96,1233.56,606.33,961.02,826.87,976.99,1287.44,960.43,1107.15,1355.4,650.53,729.34,750.11,770.44,854.29,508.12,717.65,903.52,986.95,1089.9,811.38,731.97,926.72,902.72,984.15,1264.28,1136.93,1169.84,983.8,1158,1308.02,1175.26,1266.01,1329.89,1098.15,1
1029.9,681.17,532.37,992.4,784.94,793.83,993.89,735.92,1425.18,720.89,903.7,862.74,932.93,756,1052.63,890.04,446.28,940.08,645.22,1059.24,664.27,713.92,962.93,797.61,578.98,1065.46,879.42,530.68,804.57,1024.56,1039.58,969.94,780.19,612.57,804.57,1094.2,675.03,1331.14,1004.45,1050.65,710,740.96,727.05,678.21,918.55,668.03,846.05,753.33,567.68,785.57,983.65,675.03,685.29,716.21,830.15,612.28,808.52,602.34,1000.09,806.88,627.96,444.84,655.48,523.24,480.05,1129.59,478.68,634.05,1223.06,727.4,428.58,717.77,707.59,866.4,881.44,1194.36,768.55,542.16,418.93,699.46,633.31,894.8,596.12,787.33,490.03,448.9,805.2,468.81,1004.41,931.11,648.33,877.22,816.86,651.71,832.37,851.62,502.95,558.87,580.6,771.14,833.43,1050.06,609.04,1
452.6,250.32,140.78,338.27,790.92,70.17,417.52,58.36,633.41,202.61,725.44,263.61,486.84,20,811.89,1212.75,20,405.82,745.1,1063.66,296.78,545.43,1135.46,133.3,442.45,940.23,736.53,504.5,432.85,961.64,917.89,847.94,848.26,406.51,770.23,661.95,954.43,404.38,719.96,959.68,677,397.63,511.33,742.01,1015.89,415.98,941.1,407.73,466.48,315.76,873.44,954.43,452.69,334.9,945.8,64.19,831.68,417.45,20,525.21,657.63,604.15,426.82,497.67,302.48,133.3,337.25,245.69,493.87,825.61,183.21,571.23,514.52,200.88,441.77,368.18,578.9,454.81,20,285.35,20,497.45,252.53,66.72,211.72,31.45,395.2,356.33,20,63.56,187.77,369.25,569.36,504.93,531.74,690.99,20,539.22,677.84,923.42,791.14,1187.57,296.09,2
122.56,127.34,144.74,124.85,422.36,20,81.57,70.24,167.03,39.18,483.98,151.41,299.43,20,213.45,272.36,20,221.26,436.47,500.35,132.85,490.35,740.8,126.79,252.54,585.75,351,104.73,59.2,306.21,297.98,47.39,107.87,56.87,152.08,197.71,287.21,115.28,180.76,317.89,221,76.62,61.92,238.5,329.81,98.55,540.19,173.24,213.97,261.22,305.91,287.21,275.37,394.42,524.53,20,197.35,20,85.36,234.02,327.33,138.26,303.92,341.29,424.3,244.88,87.03,386.37,477.71,330.25,352.24,400.76,363.91,242.47,199.85,630.74,326.68,208.83,89.55,114.34,35.24,54.6,76.04,20,169.97,20,79.25,470.8,20,62.5,86.88,207.06,292.51,238.76,452.42,158.6,20,269.12,312.7,301.62,329.72,507.72,104.94,0
80.63,68.9,124.91,77.9,160.38,99.78,176.02,255.03,292.85,69.4,259.09,150.33,103.89,68.03,150.1,151.08,150.5,115.49,238.71,208.76,160.71,132.85,321.34,195.07,222.76,155.53,125.63,106.74,133.93,171.98,105.39,128.05,144.52,69.93,76.53,83.35,127.97,169.32,78.06,84.97,57,128.99,118.84,130.54,121.91,84.33,114.81,97.99,133.97,126.3,143.17,127.97,168.98,168.46,149.72,248.86,255.75,98.28,88.27,265.78,119.66,220.42,316.31,235.06,250.86,172.8,116.7,113.93,172.7,157.57,205.02,89.72,179.93,150.15,215.63,336.59,244.27,195.78,127.63,202.94,202.38,83.92,97.63,96.49,167.98,110.56,210.28,158.26,163.34,156.77,118.64,75.48,93.91,233.87,162.56,184.87,87.51,152.24,135.38,155.2,101.9,180.78,124.62,0
351.54,189.26,300.39,356.41,391.48,337.7,451.86,418.21,326.47,409.7,242.51,358.38,142.59,191.25,165.69,173.69,328.18,362.65,333.6,180.04,235.71,405.02,101.36,291.52,358.27,45.45,269.49,198.38,240.69,334.53,255.82,210.72,272.28,250.81,139.33,240.36,177.79,252.18,228,357.88,224,219.18,181.76,236.54,335.48,257.74,329.39,153.12,220.71,205.72,159.65,177.79,318.13,217.89,280.85,259.73,225.54,458.32,423.9,400.26,346.12,217.41,179.11,289.16,272.54,253.76,334.28,165.45,287.84,427.38,20,324,289.1,347.98,208.26,361.27,213.49,182.73,275.86,345.09,381.6,339.72,335.14,230.96,322.05,363.12,165.9,183.14,161.21,441.72,171.89,277.45,225,297.48,156.68,243.46,181.47,278.94,280.29,233.29,280.7,214.44,235.18,1
232.21,293.05,381.68,343.61,271.94,983.51,590.32,556.53,554.24,302.24,303.65,450.98,212.86,462.07,200.78,469.68,662.63,297.89,171.79,470.53,264.64,282.98,215.66,402.06,326.45,194.91,420.05,351.44,591.05,549.51,411.04,471.86,528.86,524.93,459.19,497.19,629.12,412.49,464.23,741.75,288,545.05,523.32,622.27,590.63,531.58,564.66,416.48,537.8,508.08,532.51,629.12,1275.66,535.64,310.79,361.45,478.27,320.14,472.4,511.45,634.88,373.71,463.03,514.39,285.96,598.37,362.96,242.72,222.19,363.7,544.17,639.02,410.4,777.13,314.5,442.21,244.27,486.94,224.39,521.25,445.03,468.13,555.76,571.76,430.39,566.13,729.11,406.1,637.43,657.82,264.38,365.17,440.23,589.08,516.07,464.7,351.88,655.12,324.14,629.6,296.08,288.48,408.53,0
29.03,73.26,20,20,20,20,20,20,229.94,20,36.27,20,186.38,21.82,38.01,41.11,20,20,98.88,22.09,20,20,113.22,20,58.51,469.61,20,20,20,29.36,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38.57,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,33.13,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2
91.38,98.56,173.49,225.16,113.56,146.92,109.48,144.81,151.85,250.75,82.91,169.93,90.65,152.74,52.63,77.08,99.29,220.18,102.88,181.14,131.78,211.69,199.49,176.65,149.88,130.28,174.54,117.82,95.11,83.89,42.16,65.54,101.58,115.61,112.84,86.26,95.74,63.94,88.33,56.98,151,42.67,108.86,81.46,71.82,77.7,112.93,104.12,110.84,72.72,107.12,95.74,133.51,123.07,73.31,76.04,87.6,97.31,60.14,106.95,84.06,123.23,195.31,97.37,118.72,96.77,129.56,117.89,92.92,84.18,146.13,103.68,85.92,167.4,148.31,151.02,125.11,131.52,110.14,88.59,78.53,89.99,148.33,110.86,90.45,114.37,112.01,116.45,127.27,113.34,94.35,81.6,94.89,56.76,144.93,103.04,118.83,97.24,77.22,66.38,101.9,107.7,69.34,2
36.55,38.38,110.04,58.69,137.46,78.94,67.62,71.32,20,76.12,20,101.31,42.78,30.8,20,25.69,24.04,82.03,54.93,70.69,69.64,137.17,48.52,85.61,21.56,41.41,191.8,321.23,92.2,263.22,121.68,299.45,148.71,490.43,137.36,455.51,192.45,86.46,202.33,118.96,87,239.55,453.41,133.48,255.15,267.21,183.52,154.87,356.61,181.8,182.31,192.45,82.4,39.34,67.11,20,41.28,52.55,20,60.36,64.28,48.09,40.01,72.78,75.36,20,27.69,37.65,42.42,49.64,20,109.66,20,115.66,24.19,25.66,25.82,24.1,20,20,50.34,20,20,20,20,29.55,20,48.77,20,29.66,20,20,41.09,20,20,20,29.48,20,33.37,20,20,20,20,2
369.82,211.07,287.5,379.89,578.75,514.23,488.36,700.26,470.72,643.66,384.49,706.97,163.98,142.47,416.18,526.21,572.74,135.99,152.81,297.12,230.35,260.29,203.8,174.48,207.37,102,608.02,674.68,724.01,524.34,805.79,492.03,721.55,549.17,550.44,616.4,1005.23,270.19,667.58,864.71,772,661.43,512.33,656.62,550.94,597.91,824.41,393.73,569.61,577.93,703.49,1005.23,487.11,479.16,397.52,145.17,294.01,333.77,219.22,332.49,299.64,429.82,257.24,661.92,198.21,169.83,404.5,125.82,188.86,267.65,286.81,264.18,394.23,375.37,431.25,473.8,295.9,487.94,271.74,425.45,317.16,238.61,284.45,165.27,201.78,151.54,290.59,295.62,280,320.96,169.09,163.2,190.76,245.61,327.07,289.93,122.51,379.13,113.45,268.43,278.77,286.56,278.28,0
690.18,736.99,746.51,676.54,357.61,1100.83,890.85,603,962.05,1379.1,468.43,728.75,932.93,1820.06,707.6,611.51,607.23,614.13,387.53,532.38,528.2,626.43,909.02,631.8,609.78,544.34,466.09,556.86,645.4,722.54,577.76,600.92,638.82,539.84,576.93,714.28,573.44,420.6,682.99,728.75,448,685.68,609.2,667.42,609.53,814.91,626.77,835.58,711.29,657.35,538.69,573.44,887.64,758.58,632.94,664.62,604.13,714.24,1003.97,678.75,892.99,438.83,705.97,483.9,891.96,579.61,787.24,908.47,401.96,707.98,881.14,711.79,597.41,840.03,551.16,633.7,756.64,730.91,810.07,711.82,747.09,703.71,585.8,1030.61,486.05,721.48,812.59,556.4,659.71,926.88,446.54,683.42,610.45,509.82,628.69,595.02,535.19,459.67,674.03,475.37,420.08,533.69,565.94,0
1137.41,892.24,1601.09,1386.16,4023.34,1274.07,2021.04,1908.42,1962.07,2257.83,889.19,2351.83,2533.99,1427.3,1845.02,2032.9,1641.93,2379.88,1407.29,1589.41,2277.81,1494.8,1827.74,2385.25,2348.78,785.71,1753.1,2405.69,1690.66,2008.21,1500.44,2145.56,2311.26,1677.34,2349.92,2509.2,2084.7,1609.43,2503.94,2165.27,2597,1667.15,1801.64,1894.29,1718.03,2593.49,1944.32,1975.64,2273.62,1507.98,1893.14,2084.7,1557.29,1863.16,1620.04,1452.69,2524.24,2537.8,1183.43,3334.46,1849.26,1764.35,1475.78,2571.94,2806.99,1327.07,2282.61,3276.24,2053.24,2605.27,1611.79,2542.12,3501.58,1801.79,1579.85,2489.41,3073.22,1683.71,4075.06,1535.93,2775.9,2324.47,4417.89,1522.3,4285,1839.43,2512.8,1919.02,2273.97,1637.66,2978.2,3180.43,2582.66,3862.31,3505.77,2468.98,1540.18,3289.36,1728.45,3184.13,3498.12,2829.98,5013.8,0
80.63,73.26,77.33,62.96,59.77,84.43,50.45,59.44,60.74,62.69,60.11,41.39,34.63,166.86,48.73,77.08,73.16,59.36,57.93,34.24,41.78,33.48,44.21,47.68,52.35,44.44,20,20,31.06,27.27,20,31.26,24.09,22.38,20,20,33.21,36.93,20,29.99,20,29.1,25.97,23.56,32.13,31.27,38.59,25.37,20,20,20,33.21,50.07,51.45,27.88,48.39,23.16,20,98.94,34.94,38.57,20,20,20,72.27,86.89,20,103.03,36.36,20,86.15,61.81,33.36,39.57,26.3,21.72,38.73,55.22,63.82,38.11,48.33,43.48,35.67,129.34,28.83,65.76,52.83,20,85.91,73.09,34.57,20,20,20,42.11,43.44,93.96,27.5,35.27,20,22.11,26.92,20,2
20,20,59.48,123.78,60.76,20,20,20,118.22,166.79,20,20,20,257.99,20,20,20,396.11,20,22.09,24.64,20,107.83,20,20,20,96.86,29.2,20,76.55,93.9,20,33.51,20,81.44,20,20,20,20.54,20,94,20,81.89,93.24,20,20,137.4,20,20,20,20,20,173.15,166.44,20,131.34,162.11,122.61,217.28,115.42,104.82,145.28,155.29,160.32,70.2,20,97.91,28.73,40.4,31.3,20,20,37.4,20,74.68,69.1,32.77,20,20,20,113.77,20,20,97.52,20,45.75,65.51,68.68,20,20,20,20,20,20,20,20,20,20,20,42.95,20,44.23,20,2
179.535,170.075,53.125,38.81,29.92,79.625,77.08,66.735,153.17,61.49,165.815,41.045,108.285,180.71,105.515,45.46,20,58.03,167.295,140.83,38.39,46.72,122.385,45.765,102.145,94.835,75.215,39.205,46.395,62.92,48.385,33.27,29.9,20,89.775,22.6,20,185.625,41.325,25.495,73,28.91,20,26.685,26.065,57.85,20,34.06,20,35.835,20,20,203.4,54.385,104.285,35.185,51.28,20,25.52,23.765,39.175,183.85,142.905,261.13,20,255.37,89.015,61.515,467.105,29.965,108.145,20,24.655,46.525,209.315,290.2,349.025,449.79,94.405,198,101.625,44.88,94.02,61.84,66.16,203,156.35,72.165,94.32,103.745,171.425,37.74,46.685,144.55,137.305,388.935,77.705,78.26,48.61,471.955,61.43,184.145,151.795,1
247.178,274.374,262.752,204.56,224.738,274.216,239.056,250.602,291.206,324.372,204.43,281.56,206.808,670.67,269.69,179.43,308.794,285.598,234.316,209,133.354,142.792,286.732,239.598,168.144,155.69,81.488,86.344,136.382,94.394,63.186,79.586,88.03,73.826,83.866,77.73,81.164,178.002,101.46,78.778,71.8,145.984,74.314,106.468,69.804,145.754,80.324,115.444,151.994,172.194,89.164,81.164,169.258,132.478,109.938,108.534,121.202,102.28,239.252,139.09,108.868,218.398,123.854,165.89,107.442,375.068,165.406,103.468,229.22,118.08,255.476,235.482,153.608,357.866,154.836,133.704,144.006,189.136,296.942,380.824,223.87,205.406,190.63,312.256,117.51,247.412,182.988,183.162,278.7,278.78,139.644,120.202,128.524,153.912,217.48,219.986,319.034,231.082,147.954,186.536,171.262,130.738,137.988,2
21.5,20.06,35.69,46.95,20,20,20,20,20,20,20,20,34.63,20,53.61,20.56,20,20,250.7,20,35.36,20,35.58,20,62.62,20,20,20,20,20,20,35.29,20,20,20,20,20,23.42,20,20,20,20,45.94,20,20,20,20,20,20,20,20,20,20,24.21,20,41.48,28.19,158.61,44.62,67.77,75.16,20,20,23.6,34.07,20,48.46,20,78.78,20,43.62,20,45.49,41.6,22.09,20,31.77,20,46.32,63.87,22.15,20.22,20,21.56,20,20,20,31.85,20,20,20,44.88,20,20,55.82,20,20,20,44.81,20,20.19,20,20,0
20,20,137.395,241.56,100.11,80.72,63.13,102.12,89.175,20,76.17,86.795,79.765,167.875,98.205,137.955,165.73,77.17,28.975,20,88.215,161.75,46.665,80.985,57.22,35.755,143.85,157.59,133.74,142.655,177.255,96.71,123.575,88.32,154.045,97.225,143.605,32.065,140.435,53.985,54,123.955,126.845,137.105,106.315,95.28,123.755,114.62,121.32,134.87,121.755,143.605,131.515,162.32,213.215,245.9,134.855,125.795,277.425,124.36,147.955,195.87,147.195,132.45,164.855,126.385,200.385,169.905,140.285,218.005,185.935,119.16,226.935,165.73,36.82,61.33,55.18,64.72,83.595,101.68,35.675,51.96,158.795,20,202.77,340.25,180.125,163.78,20,39.66,99.68,175.445,20,165.1,102.05,369.235,100.735,241.125,203.545,136.41,116.22,260.595,161.325,0
1222.34,1209.71,1304.66,1190.88,630.55,1527.35,964.91,879.65,1040.15,1098.13,808.35,875.81,768.96,2859.72,671.54,447.07,709.66,1083.63,809.02,713.52,754.27,729.04,847.55,792.19,826.39,800.86,335.66,404.81,634.72,637.59,417.75,736.03,594.83,577.14,389.53,498.16,532.41,647.56,390.28,574.81,247,678.89,590.23,471.12,511.25,525.9,711.47,624.72,468.41,788.44,399.64,532.41,749.96,672.83,445.02,694.25,530.62,567.31,972.93,726.4,764.43,353.67,486.84,547.83,458.37,898.54,519.23,448.79,499.93,699.34,973.84,448.61,772.29,967.86,752.06,586.32,664.29,788.14,1120.92,600.57,1198.16,706.74,668.41,1108.62,530.78,1077.93,1156.01,667.87,1588.81,1332.58,489.52,848.66,829.58,799.47,560.14,680.89,1092.49,708.16,663.54,485.14,589.27,472.14,543.45,1
193.51,236.795,155.155,216.62,137.505,264.245,268.33,541.945,130.695,186.94,139.39,214.595,188.42,155.04,77,74.515,419.105,150.025,126.845,431.93,56.605,159.05,404.365,180.435,159.12,79.18,82.405,255.775,182.46,138.945,134.08,280.295,267.045,126.805,125.29,142.775,58.615,44.675,145.84,269.41,108.5,226.455,288.625,109.13,132.775,145.925,175.165,168.865,184.085,298.055,102.485,58.615,475.115,339.95,219.93,277.01,134.855,383.665,285.67,283.78,300.135,178.34,208.175,229.33,204.085,107.63,241.81,177.925,208.96,249.845,464.02,320.01,239.57,245.515,355,371.765,275.12,300.155,292.325,228.905,91.625,77.345,49.43,45.93,60.135,33.83,48.61,57.23,72.045,56.67,48.11,93.84,50.6,28.105,28.885,111.125,20,43.71,33.835,27.08,34.515,20,29.675,0
94.6,115.13,96.16,131.25,113.56,114.03,133.09,195.6,172.45,87.31,219.71,142.7,156.85,159.16,136.45,177.8,96.15,129.52,195.76,154.63,120,85.32,127.24,137.63,61.59,162.6,72.89,64.45,57.26,84.94,98.69,76.63,100.53,64.33,86.34,98.86,83.04,137.8,79.08,76.97,79,71.77,58.92,40.24,67.1,92.86,147.75,63,39.52,54.54,57.68,83.04,167.93,46.4,133.2,101.72,57.39,21.41,122.22,72,81.09,131.25,73.36,117.04,108.4,235.99,47.47,103.03,235.32,132.75,80.7,34.89,56.61,96.38,98.87,228.01,73.48,42.17,63.82,100.95,101.69,133.46,90.12,61.59,87.47,108.65,127.86,70.67,75.3,108.05,56.99,106.08,69.46,62.63,65.61,200.02,26.71,45.18,90.57,71.26,106.7,62.5,62.78,1
303.17,341.02,484.79,354.28,382.51,123.9,343.46,370.66,338.4,446.64,430.08,396.51,376.84,109.1,378.17,281.61,495.4,321.63,353.57,247.41,297.85,287.3,300.85,390.14,295.65,320.14,255.1,285.98,250.4,295.73,261.57,354.91,362.34,192.07,270.81,323.7,187.56,285.5,304.01,203.93,315,280.28,214.72,267.95,211.68,238.79,298.33,275.61,182.16,252.61,249.26,187.56,181.49,216.88,443.99,316.02,211.44,422.32,415.17,496.62,321.4,314.6,366.8,277.36,336.55,193.53,306.59,381.42,418.12,581.71,215.92,124.61,273.94,384.5,358.68,397.79,267.11,345.38,180.13,321.4,484.3,429.71,529.47,401.36,360.81,444.13,483.96,365.29,512.28,391.94,440.94,382.51,427.51,291.61,183.12,398.03,326.09,594.23,322.24,364.1,548.89,280.79,384.16,1
199.96,20,41.64,182.47,277.92,317.97,96.6,250.71,185.47,180.22,184.47,342.05,328.97,485.18,92.59,299.08,342.81,145.71,168.8,429.66,53.57,366.14,23.72,295.85,24.64,293.88,199.48,167.16,323.19,252.73,133.18,234.92,255.53,189.27,251.18,177.36,338.98,381.87,316.33,335.89,178,219.18,109.86,222.8,326.97,155.4,263.51,183.74,170.59,283.22,448.05,338.98,268.07,252.19,208.57,178.75,208.42,229.65,458.82,236.13,135.48,104.2,146.72,192.77,86.72,51.35,20,41.61,88.88,220.16,92.69,356.89,145.56,135.95,87.3,299.08,165.82,174.7,273.8,283.29,162.1,158.74,95.76,73.91,22.86,20,20,76.64,65.76,20,20,223.39,230.87,132.1,278.11,293.97,156.6,144.38,128.7,85.9,154.77,124.05,275.47,1
406.37,462.26,361.86,679.74,588.71,564.67,622.52,705.66,663.78,716.42,849.81,537.03,804.6,93.7,641.32,884.9,855.98,788.98,558.32,1129.93,701.77,958.01,513.28,683.82,655.98,1386.61,865.04,720,727.89,634.45,636.2,683.6,916.33,778.53,836.95,701.68,724.86,918.65,807.26,836.72,811,586.75,872.86,699.81,766.41,869.87,812.17,588.84,809.6,811.4,1043.39,724.86,543.43,454.95,573.05,405.89,685.68,379.5,366.67,500.86,818.82,759.44,645.95,667.82,551.28,442.36,566.7,472.56,632.23,441.41,334.79,461.57,588.31,590.45,736.28,530.06,567.97,768.06,471.43,544.94,575.92,561.15,660.9,550.21,689.82,492.74,618.16,783.33,515.46,475.62,766.97,688.52,603.6,814.15,925.4,834.44,325.17,647.26,680.7,808.23,799.79,633.69,729.91,2
85.79167,96.92833,87.49333,121.73667,52.51333,139.60667,138.26,120.76667,102.01167,43.93167,169.25333,89.52,207.41667,236.545,89.11667,88.70167,94.33333,61.54167,126.02667,103.865,128.33167,203.68333,50.61667,141.40833,132.845,155.63,83.70667,60.49333,83.59833,75.89167,92.21833,96.85,74.73667,58.24333,85.81333,79.94167,77.56833,87.90333,94.13667,60.65167,105.33333,102.45833,99.88667,83.775,118.99167,127.515,157.91,85.975,124.49167,33.58667,78.22333,77.56833,114.305,253.10667,141.63,152.45333,107.835,127.905,102.31333,126.83167,150.26,79.47167,152.75,103.435,300.93333,91.17333,164.11833,335.35167,137.255,172.95167,261.66667,156.05833,91.505,103.24,166.54833,39.11833,131.75667,122.1,73.37667,90.93667,26.59,121.89167,46.035,105.63667,93.32833,65.91167,48.205,97.09333,147.325,130.75667,50.01333,112.68167,93.805,152.12333,174.91167,167.595,67.06667,96.38833,120.59333,77.10667,88.60333,97.665,81.10833,0
136.53,36.63,83.28,96.04,142.45,53.73,33.27,70.24,74.84,119.78,77.73,43.57,206.75,141.19,68.23,139.77,179.77,153.26,191.77,271.71,69.64,47.52,196.25,75.86,37.98,74.73,217.7,251.75,164.02,220.22,102.52,106.87,178.03,164.1,170.73,140.53,176.82,130.59,248.55,139.95,166,134.81,204.73,77.54,96.39,174.35,240.92,179.37,336.37,186.58,177.16,176.82,80.32,73.64,129.07,40.49,76.52,40.87,34.92,30.71,62.3,95.18,39.06,148.51,258.09,190.57,112.75,166.44,215.12,31.3,54.53,20,61.66,20,370.25,20,230.37,259.03,130.72,45.33,173.18,146.61,134.25,155,147.11,114.37,285.31,122.43,107.12,123.94,128.92,164.22,205.44,60.67,195.85,369.74,245.03,370.29,95.34,508.56,158.61,227.9,74.96,2
