%
@relation cancer
@attribute BR_BR8T real
@attribute BR_BR10T real
@attribute BR_BR14T real
@attribute BR_BR16T real
@attribute BR_BR17T real
@attribute BR_BR20T real
@attribute BR_BR6T real
@attribute BR_BR15T real
@attribute BR_BR21T real
@attribute BR_BR29T real
@attribute BR_BR31T real
@attribute BR_BR32T real
@attribute BR_U1 real
@attribute BR_U16 real
@attribute BR_UX7 real
@attribute BR_UX8 real
@attribute BR_UX19 real
@attribute BR_B24T real
@attribute BR_B46T real
@attribute BR_B30T real
@attribute BR_B34T real
@attribute BR_B36T real
@attribute BR_B37T real
@attribute BR_B38T real
@attribute BR_B39T real
@attribute BR_B41T real
@attribute PR_PR29T real
@attribute PR_PR13BT real
@attribute PR_PR8T real
@attribute PR_PR21T real
@attribute PR_PR27T real
@attribute PR_PR9T real
@attribute PR_PR7T real
@attribute PR_PR19T real
@attribute PR_PR5T real
@attribute PR_PR24T real
@attribute PR_U40 real
@attribute PR_U41 real
@attribute PR_PR4 real
@attribute PR_PR3 real
@attribute PR_PR1 real
@attribute PR_PR10 real
@attribute PR_PR22 real
@attribute PR_PR12 real
@attribute PR_PR31 real
@attribute PR_PR30 real
@attribute PR_PR26 real
@attribute PR_PR16 real
@attribute PR_PR23 real
@attribute PR_PR6 real
@attribute PR_PR11 real
@attribute PR_PR17 real
@attribute LU_A_LU_A31T real
@attribute LU_A_LU_A34T real
@attribute LU_A_LU_A39T real
@attribute LU_A_LU_A8T real
@attribute LU_A_LU_A20T real
@attribute LU_A_LU_A5T real
@attribute LU_A_LU_A6T real
@attribute LU_A_LU_A17T real
@attribute LU_A_LU_A18T real
@attribute LU_S_LU_S19T real
@attribute LU_S_LU_S24T real
@attribute LU_S_LU_S25T real
@attribute LU_S_LU_S12T real
@attribute LU_S_LU_S13T real
@attribute LU_S_LU_S14T real
@attribute LU_S_LU_S11T real
@attribute LU_S_LU_S7T real
@attribute LUA_U17 real
@attribute LUA_UX4 real
@attribute LUA_LU40T real
@attribute LUA_LU44T real
@attribute LUA_LU33T real
@attribute LUS_U2 real
@attribute LUS_U19 real
@attribute LUS_LU41T real
@attribute LUS_LU30T real
@attribute LUS_LU26T real
@attribute LUS_LU36T real
@attribute CO_CO7T real
@attribute CO_CO9T real
@attribute CO_CO42T real
@attribute CO_CO15T real
@attribute CO_CO40T real
@attribute CO_CO27T real
@attribute CO_CO30T real
@attribute CO_CO32T real
@attribute CO_CO20T real
@attribute CO_CO24T real
@attribute CO_CO8T real
@attribute CO_U6 real
@attribute CO_U12 real
@attribute CO_CO14T real
@attribute CO_CO21T real
@attribute CO_CO23T real
@attribute CO_CO5T real
@attribute CO_CO43T real
@attribute CO_CO44T real
@attribute CO_CO49T real
@attribute CO_CO51T real
@attribute CO_CO56T real
@attribute CO_CO61T real
@attribute class_label real
@data
156.96,108.15,157.63,194.21,221.14,240.12,153.48,462.52,145.34,218.28,134.73,174.29,83.52,209.22,101.36,199.38,233.07,310.84,158.81,197.71,130.71,277.58,106.75,224.33,163.22,137.35,98.78,63.44,117.43,109.06,117.85,152.25,142.42,123.07,74.57,88.2,137.74,130.59,103.73,117.96,97,129.96,100.87,71.65,105.84,98.55,59.29,87.5,104.09,77.5,140.08,137.74,219.04,81.71,60.92,122.46,65.45,22.38,143.56,102.71,126.58,157.3,101.94,70.81,92.91,109.6,73.19,43.59,119.17,183.47,107.96,122.62,106.14,122.76,86.25,102.66,105.25,105.42,92.64,109.19,165.12,91,89.18,115.99,59.64,68.62,81.36,57.73,89.09,94.28,61.66,20,122.28,85.13,133.18,67.68,46.06,110.01,53.39,76.14,94.21,71.16,106.82,0
20,20,144.74,20,20,20,20,20,20,20,53.89,20,20,20,20,20,20,20,53.93,34.24,84.64,20,135.87,20,97.52,73.72,47.95,55.38,20,20,49.82,94.78,57.6,45.69,20,46.52,51.78,20,20,85.97,75,20,50.93,66.74,50.09,36.96,26.35,91,56.86,57.41,52.53,51.78,20,20,64.02,37.53,20,20,26.19,52.94,103.84,43.08,27.63,27.54,25.81,20,20,21.8,20,20,20,80.75,20,20,20,20,20.85,28.11,20,20,20,20.22,101.39,20,20,67.67,129.97,20,20,20,20,20,41.09,20,96.95,20,20,172.87,24.79,57.59,75.94,34.62,156.48,1
20,20,20,20,20,20,116.99,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,90.15,32.22,20,31.46,45.03,20,96.35,51.28,59.85,141.5,20,20,49.3,20,172,20,40.95,57.91,41.58,20,20,20,20,20,119.48,20,20,20,416.11,20,81.56,20,20,20,20,20,20,66.88,54.72,20,34.62,67.37,64.64,404.71,28.35,20,20,20,43.13,30.6,37.73,57.23,20,20,20,24.27,20,20,33.79,20,20,20,20,20,20,20,20,20,20,20,20,20,99.15,20,20,20,20,0
130.08,87.22,296.42,203.82,316.77,396.91,344.53,242.07,223.43,102.98,146.13,194.99,224.07,197.66,165.69,1115.12,286.37,157.58,117.86,177.83,434.99,540.03,227.52,314.28,139.61,79.78,322.23,371.58,385.3,405.84,299.9,316.59,272.28,285.31,325.75,557.28,417.13,332.33,353.3,310.9,460,266.71,248.67,332.73,288.23,287.11,332.21,306.23,426.97,293.75,352.26,417.13,253.46,223.94,91.9,468.1,619.23,315.28,283.25,436.26,181.96,215.41,238.18,587.17,138.34,138.24,521.2,195.17,168.66,584.94,323.89,713.79,776.33,266.82,213.52,853.82,106.25,232.93,143.07,110.22,340.32,209.29,144.57,276.13,222.65,210.63,248.32,293.63,257.73,295.54,192.44,311.11,188.81,324.88,313.36,205.07,129.88,276.98,195.44,271.36,146.12,202.9,263.29,1
331.12,344.51,494.7,370.28,457.22,714.88,505.53,537.08,970.73,545.15,439.41,460.78,339.16,333.72,411.3,324.77,434.78,652.98,434.47,450.65,410.35,460.1,776.38,493.09,392.15,316.1,582.13,542.77,636.67,638.64,456.07,848.95,923.66,442.88,450.36,781.16,635.96,560.19,714.83,761.74,578,625.55,1035.64,632.08,446.99,543.9,745.35,545.1,650.57,596.11,706.58,635.96,713.45,531.61,733.1,278.49,832.69,335.71,342.42,421.44,468.74,430.82,818.39,909.77,591.54,235,491.53,525.07,440.34,583.87,434.03,734.72,1029.04,654.37,461.75,623.83,275.05,933.72,575.39,517.13,859.85,380.17,229.06,500.93,720.63,456.52,513.55,459.85,640.62,513.75,390.49,633.43,355.12,547.01,471.03,401.06,244.11,329.03,376.58,437.3,398.93,391.37,559.38,0
20,20,20,20,53.79,198.46,213.59,83.21,223.43,152.24,20,155.77,24.44,569.89,96.49,48.3,60.62,20,20,20,20,20,28.04,20,20,20,20,97.68,20,35.65,55.57,20,45.03,41.96,73.59,20,36.15,20,41.08,89.97,20,21.34,78.9,66.74,20,73.91,63.05,111.99,84.81,51.67,20,36.15,230.52,167.45,28.91,123.44,146,111.9,319.14,99.54,60.32,82.16,91.46,109.17,89.82,231.05,80.11,82.23,20,144.62,20,67.79,20,157.25,37.87,20,20,20.08,59.7,25.75,179.22,145.6,198.08,292.55,166.99,63.86,220.85,24.88,338.34,278.59,165.35,98.94,165.33,37.18,133.18,20,163.05,124.74,91.52,28.31,27.88,35.58,94.64,2
233.29,449.17,609.7,243.3,139.46,604.14,462.6,559.78,364.43,411.94,389.67,423.74,457.3,911.31,338.21,279.55,572.74,437.12,156.81,157.95,341.78,397.46,322.42,455.16,433.21,201.98,268.53,289.01,344.54,359.7,290.32,355.91,363.39,293.7,345.37,364.41,284.28,297.21,295.79,315.89,264,349.14,281.63,296.41,311.85,426.4,311.51,372.73,358.54,349.25,316.21,284.28,286.84,255.21,116.68,159,224.53,408.69,446.21,245.66,284.81,95.18,100.04,217.36,102.2,268.57,303.62,119.87,612.03,532.06,345.7,281.13,258.78,392.62,382.87,267.5,27.8,376.5,340.7,433.69,200.36,315.46,299.47,370.57,291.23,275.44,230.36,253.81,271.52,286.01,224.21,161.16,444.14,306.28,448.5,470.76,216.47,276.98,328.91,87.85,140.35,111.55,256.73,0
20,20,195.3,20,156.39,213.81,168.51,75.65,150.76,20,20,20,20,20,20,20,20,20,143.83,122.6,20.36,68.04,163.9,20,20,20,20,24.17,133.93,20,54.61,20,20,20,78.49,20,53.73,26.12,20,20,20,93.1,20,20,20,49.27,20,164.49,22.17,88.99,20,53.73,172.1,99.87,20,20,20,20,20,62.47,20,82.16,20,104.25,58.84,20,112.75,20,20,20,20,173.46,20,37.54,20,86.86,30.78,21.08,20,20,20,20,188.69,20,20,20,87.7,93.56,302.28,20,20,20,151.63,107.64,233.06,61.62,20,20,30.51,41.97,71.14,20,20,0
168.78,88.96,234.96,551.69,323.74,243.41,150.26,726.2,106.29,289.92,20,173.2,20,465.92,100.39,126.41,164.09,385.31,35.96,509.19,165,861.89,103.52,266.59,70.83,112.1,275.24,295.05,218.37,271.61,193.54,188.54,272.28,198.6,339.49,96.92,372.2,39.63,233.14,377.87,389,265.74,139.82,276.78,188.06,212.25,104.46,145.24,265.05,271.74,195.7,372.2,64.67,79.69,187.92,28.64,223.53,87.58,247.36,32.83,488.52,130.25,36.2,101.3,54.72,326.83,167.14,20,45.45,26.98,138.5,195.39,155.67,95.37,42.07,71.07,78.44,35.14,127.63,144.22,175.19,105.15,25.35,108.81,90.45,101.03,169.07,94.56,105,103.81,98.09,304.99,231.85,104.7,144.93,85.87,157.52,62.86,38.13,80.04,28.84,20,94.64,2
491.3,341.89,528.41,376.69,258.99,565.76,325.21,379.31,498.92,148.88,449.78,503.26,240.36,322.17,486.35,322.72,433.74,200.75,276.66,258.46,274.28,233.29,291.14,381.47,289.49,317.11,353.88,322.24,322.21,348.16,263.49,303.48,370.72,297.43,365.98,371.19,334.1,331.43,324.55,440.85,289,307.44,334.56,299.36,405.41,354.39,345.38,277.36,307.45,373.17,395.52,334.1,353.6,331.88,288.08,197.51,247.69,255.92,199.82,302.84,198.77,230.44,221.99,201.62,338.61,207.36,318.46,209.04,209.06,331.32,413.31,443.62,216.32,358.13,323.96,352.39,260.16,335.34,392.17,306.98,367.5,264.9,254.41,391.1,330.99,298.31,363.5,373.25,271.52,352.74,305.48,366.19,225.98,193.75,230.13,333.37,280.95,327.07,283.15,208.89,264.35,250.02,370.11,2
162.55,108.71,178.12,146.1,125.51,161.63,93.60667,387.23333,198.12333,204.8,116.41333,545.38333,60.18333,170.35333,68.72,73.13,228.88667,207.58667,79.56667,113.03,140.23667,272.72,140.02,318.25,122.16333,164.95333,72.2,50.3,72.66333,46.86667,90.98333,67.83333,108.95,115.13333,78.94667,52.86333,43.94333,40.89333,115.87333,127.29333,76.33333,124.66333,36.97,67.51667,62.37333,96.68667,68.78,90.95333,56.14,61.52667,119.48,43.94333,59.86333,48.64,39.14667,42.87667,100.30667,50.78,160.57667,80.43667,57.76,95.83333,34.93,44.36667,40.52,85.99,25.86,60.82667,33.19667,63.86333,79.00333,65.48333,105.05667,57.29667,24.20333,41.63,46.05333,47.80333,67.54333,74.65667,123.46333,84.85667,86.46333,101.10333,68.95667,84.18667,86.62,58.42333,122.27667,99.53,78.29,91.32667,61.27,69.15,69.66667,61.48667,67.99,57.41333,46.38333,110.30333,46.01667,49.94,74.75333,1
119.655,132.54,24.87,79.36,81.225,68.11,117.87,159.395,329.42,161.12,256.495,92.79,229.665,20,87.485,111.51,57.555,151.93,216.25,350.745,205.175,106.665,160.965,156.845,99.825,312.065,66.105,64.88,42.025,120.11,85.695,37.225,41.94,60.35,58.08,47.8,129.18,81.15,52.625,57.985,50.5,67.22,60.435,85.575,34.1,74.435,37.765,23.125,103.49,51.145,64.59,129.18,64.24,106.84,59.045,132.33,68.9,20,69.17,78.83,106.915,404.765,92.41,210.475,138.34,198.965,107.415,177.83,160.585,80.69,157.22,78.785,78.34,84.57,238.765,233.445,254.195,141.06,48.6,110.955,71.42,49.43,60.695,69.535,65.66,91.01,35.89,69.225,34.395,41.25,49.235,40.09,81.415,72.14,42.805,49.905,98.43,51.745,139.19,51.975,91.23,24.425,51.695,2
505.28,509.35,1069.71,797.12,540.89,366.21,876.89,1610.17,545.56,441.04,491.23,889.97,998.12,545.5,718.32,1101.75,924.96,824.59,653.21,525.75,1252.47,594.03,885.29,772.69,564.61,503.95,956.15,1279.88,963.73,1451.37,982.09,1126.22,929.95,819.56,1241.19,804.42,901.67,1008.71,891.48,781.74,1273,1105.62,844.89,836.24,1126.46,491.79,1121.79,970.32,811.52,921.44,1200.98,901.67,540.3,712.18,997.42,1205.81,1189.12,1608.51,661.55,558.04,736.74,939.78,544.01,497.67,805.24,528.26,886.14,631.07,524.17,693.95,719.75,803.51,726.8,925.25,418.63,486.63,698.05,447.78,602.15,851.92,705.8,567.21,575.47,721.63,902.52,909.23,746.02,1256.12,739.25,726.67,1056.57,561.01,664.25,892.43,377.02,576.84,980.11,846.65,904.74,648.15,787.29,1068.33,571.56,1
353.69,266.89,386.64,306.26,328.72,271.92,391.76,550.05,378.53,213.81,351.32,276.69,686.46,299.06,297.27,198.36,349.08,351.86,601.27,527.96,252.85,278.66,351.53,374.96,364.43,489.81,531.3,658.57,367.83,523.29,419.66,663.43,488.01,736.57,451.34,888.73,874.32,261.18,726.12,435.85,485,432.55,741.03,541.79,517.87,408.4,517.61,720.09,566.72,439.19,577.83,874.32,331.69,317.76,147.65,381.2,289.98,172.24,188.18,332.49,379.74,329.63,317.26,496.68,213.7,1957.04,490.54,248.67,660.51,291.39,506,181.44,385.13,332.76,236.66,490.58,522.3,407.62,290.27,466.65,260.78,249.74,309.8,277.16,190.84,308.8,232.47,283.67,401.98,209.74,220.47,337.63,397.18,458.94,490.61,474.8,302.14,1020.5,352.75,349.45,596,504.84,356.05,2
655.42333,555.87,461.65667,640.25667,206.22333,679.15333,431.83,498.72333,346.15,300.69667,390.01333,440.44667,442.7,902.39667,362.74333,293.94,322.30333,544.69333,350.24,389.89667,338.56667,306.73667,285.39333,394.11,388.72667,344.72,175.82333,107.03,287.27667,264.61667,180.77,273.57333,258.67,231.85,214.88,228.72667,207.75,310.41667,246.49333,251.58333,190.33333,338.15,164.45333,167.1,242.87,307.32333,303.35,172.36333,202.32,235.38333,157.24667,207.75,429.8,219.51333,247.46,249.85333,266.15,200.95667,193.75667,205.03,285.79667,189.34667,234.37,266.21,206.47333,394.96333,287.87333,227.86333,163.95,244.81667,379.5,175.14333,222.38667,280.58667,317.30333,336.92333,255.19333,297.85333,412.75333,249.43667,376.80667,261.53,298.22,398.79,287.91667,315.46333,236.67,301.92333,475.46,411.66667,293.95667,370.26667,337.97667,266.16333,284.12667,312.49333,322.09667,172.98333,208.78,224.51,190.33333,265.08,238.62,0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,55.62,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,148.66,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0
489.15,354.98,414.4,578.37,535.91,611.82,569.93,756.45,706.08,528.36,680.88,754.9,580.54,739.32,512.67,544.71,510.03,615.21,573.3,1012.85,463.92,608.07,705.22,764.02,649.82,852.37,601.31,966.71,823.98,875.64,546.14,910.45,739.35,868.97,891.89,762.74,702.39,616.93,634.72,818.72,1124,540.2,761,878.44,762.63,1112.44,830.05,656.22,974.41,729.11,807.52,702.39,690.51,853.4,1129.59,504.64,664.54,811.55,557.76,777.23,1402.28,799.52,1073.73,1296.3,742.27,372.25,707.14,688.54,778.68,512.64,473.29,1032.8,723.77,761.91,880.38,753.14,1220.35,734.93,617.59,629.41,448.05,509.58,788.57,514.28,901.53,474.63,554.76,734.56,573.8,588.96,514.74,791.54,625.12,554.83,802.02,714.23,435.71,754.32,490.98,749.67,580.62,674.08,709.3,2
259.09,89.83,197.29,197.41,161.37,191.88,168.51,250.71,203.91,258.58,250.8,289.76,284.16,20,422.03,220.97,325.04,253.64,348.58,440.71,317.14,409.34,164.98,415.06,153.98,270.66,137.14,96.67,151.4,214.98,161.93,172.41,209.45,113.75,210.95,108.55,97.69,180.13,260.87,119.96,173,145.48,109.86,100.11,172.94,160.14,80.93,169.74,143.61,171.27,196.73,97.69,277.45,421.66,252.97,404.9,168.15,239.38,181.39,274.25,224.48,373.71,294.39,241.95,660.71,214.27,226.48,303.15,333.29,495.37,185.39,168.48,247.66,169.43,281.89,391.87,206.54,199.8,306.74,183.36,178.21,264.9,151.14,174.51,171.96,122.95,288.48,137.36,187.73,148.3,111.17,268.27,191.74,228,274.19,327.31,154.75,495.02,234.53,310.41,252.82,411.56,359.8,1
413.9,244.21,278.58,268.91,314.77,248.89,324.14,322.03,537.97,396.27,527.5,438.99,327.95,247.72,274.85,365.88,344.9,432.8,771.06,689.22,418.92,625.35,412.99,448.66,348.01,256.52,159.2,184.28,109.67,195.05,170.55,122,211.54,167.83,198.2,143.44,196.36,180.13,257.79,146.95,175,187.18,190.75,194.34,264.6,148.77,168.46,192.49,200.47,166.49,285.31,196.36,249.29,316.75,270.52,233.06,214.46,200.46,118.34,139.77,127.57,392.75,290.58,253.75,304.55,244.88,292.74,327.92,357.52,167.28,284.63,227.3,288.09,220.15,309.24,262.56,454.78,383.53,301.59,295.65,36.25,190.08,201.84,301.79,321.05,264,270.51,251.82,274.7,289.19,256.9,297.85,306.2,277.91,302.59,292.96,513.09,487.17,332.72,315.29,372.98,562.53,358.86,0
111.81,20,188.36,55.49,104.59,26.31,60.11,89.69,74.84,123.13,57,38.13,232.21,20,250.49,51.39,56.44,57.2,102.88,43.08,63.21,49.68,31.27,43.35,140.64,20,20,39.27,31.06,22.02,54.61,130.06,33.51,20,20,20,20.51,20,46.22,20,38,109.59,74.9,34.35,51.03,38.85,46.11,77.87,34.7,20,52.53,20.51,144.99,73.64,64.02,192.57,225.54,321.12,161.99,165.19,99.88,145.28,91.46,69.83,141.43,80.97,111.76,51.52,120.18,57.2,59.98,120.63,109.17,154.21,31.55,93.77,95.32,133.53,41.17,187.48,20,93.02,38.49,35.93,35.78,31.45,32.76,120.44,20,20,43.91,76.5,31.3,43.06,20,60.61,20,26.52,57.2,20,38.45,20,58.09,1
282.74,249.44,292.46,316.93,386.5,573.44,429.32,340.4,504.35,444.4,372.05,356.21,270.92,572.46,357.7,515.93,527.8,393.95,504.39,788.63,457.49,753.88,390.35,469.25,352.11,638.26,509.24,514.57,485.26,571.53,404.33,439.6,444.03,489.5,435.64,354.72,396.62,380.07,571.04,415.86,422,406.36,508.33,545.71,506.53,355.34,377.38,391.1,487.69,591.33,839.45,396.62,336.91,696.04,649.46,354.53,341.33,461.24,346.3,549.57,351.06,791.5,454.45,409.15,412.94,331.77,382.74,248.67,386.81,545.01,473.29,426.68,479.14,390.59,458.6,521.18,479.6,571.28,335.56,418.23,256.75,360.95,402.74,422.92,213.7,347.87,405.77,388.18,404.1,425.83,312.95,257.05,389.36,327.81,338.83,379.84,508.48,366.36,475.73,460.73,347.02,458.68,350.43,1
1120.21,1093.71,2196.91,2440.45,1894.63,1626.03,1729.1,2233.7,1157.28,3019.02,652.9,2424.82,718.03,621.23,676.41,978.42,1809.16,2083.07,922.88,1696.55,1298.54,2249.76,1983.02,1649.41,1458.75,1313.9,1574.72,2462.09,2169.13,2988.72,1314.56,2207.07,1940.53,2011.13,1820.09,1387.86,2604.4,889.83,1915.45,1385.53,1860,2069.64,2237.07,1869.75,1584.79,1475.36,1641.28,1354.43,2377.71,1579.74,2131.07,2604.4,1613.61,1353.74,964.38,1215.68,985.73,1268.9,1060.23,1172.2,1445.79,1499.85,1318.58,1124.18,1004.49,892.61,1680.31,839.12,764.54,1490.42,1384.96,1560.16,977.49,1614.11,1227.49,916.01,1343.48,1071.27,1120.92,1248.52,782.33,1357.88,1512.37,1279.02,1174.87,1514.44,1709.72,1668.19,921.68,1924.72,750.16,1276.05,1327.52,1119.45,1827.31,2184.1,1426.87,2044.92,934.3,1586.21,1208.34,1637.6,625.91,1
151.58,38.38,97.16,107.78,164.36,103.07,211.44,379.31,80.26,177.98,126.43,257.08,126.29,177.13,260.23,291.88,280.1,151.1,137.83,938.85,269.99,326.18,557.49,273.1,137.56,267.63,129.47,109.76,179.55,169.89,127.43,126.03,144.52,151.98,124.61,93.04,156.3,140.5,127.35,129.96,142,119.29,142.81,168.82,163.49,163.93,196.69,20,118.55,84.2,316.21,156.3,256.59,199.73,118.74,151.1,163.11,201.43,112.52,111.18,187.89,171.33,121.95,230.15,103.24,89.85,107.8,104.02,68.68,235.27,63.25,77.76,142.53,198.85,78.89,95.75,95.32,74.3,53.52,50.48,47.32,121.33,100.45,35.93,126.23,64.81,82.42,98.54,113.49,97.45,61.66,129.54,140.87,115.47,105.76,181.84,38.69,84.47,78.18,97.61,138.43,129.82,124.62,2
295.64,20,95.17,20,183.29,104.16,132.02,202.08,20,282.09,39.38,62.09,74.35,20,1659.84,198.36,361.62,56.12,1438.25,20,331.06,20,122.93,278.51,543.05,20,162.08,188.31,60.17,30.41,399.54,445.65,210.49,171.56,84.38,138.59,221.76,136,324.55,89.97,178,481.04,244.68,243.41,133.25,208.46,20,314.11,81.92,126.3,367.71,221.76,172.1,20,1155.4,804.86,161.1,4763.24,949.65,1705.88,303.6,665.26,77.17,61.96,406.75,190.57,674.5,36.66,694.85,345.35,435.12,254.21,678.28,486.97,292.41,1380.92,389.24,82.33,41.17,1004.38,20,20,20,423.95,20,196.33,20,136.36,20,20,107.43,143.82,373.7,20,81.28,20,20,65.81,1051.56,20,20,30.77,80.58,0
581.6,442.2,385.65,565.56,284.89,186.4,235.05,1011.49,430.59,295.52,1563.85,310.46,472.58,71.88,916.18,310.38,495.4,402.58,884.93,382.17,703.91,394.22,531.61,762.93,815.09,1457.3,661.73,492.42,383.36,543.21,518.35,350.87,503.72,447.54,400.32,299.48,518.73,126.09,496.06,310.9,333,418,530.31,504.49,340.2,306.06,303.98,646.59,600.45,566.45,546.93,518.73,352.55,303.63,436.76,168.87,419.87,155.69,105.73,428.85,191.85,465.88,474.46,415.05,315.9,254.75,698.23,633.06,1594.72,455.44,212.65,243.25,302.24,250.59,374.45,371.14,788.41,502,289.24,539.79,555.78,339.72,659.96,682.62,851.83,1017.88,735.45,882.87,533.49,128.17,509.13,377.41,494.03,603.76,372.12,740.49,1677.43,679.68,1230.79,765.28,800.75,861.59,628.72,1
20,28.78,21.81,68.29,41.84,27.41,50.45,57.27,27.12,83.96,30.05,55.56,20,148.89,20,20,20,37.78,42.95,20,76.07,20,20,56.35,25.66,20,20,20,20,37.75,20,20,20,20,20,20,20,20,20,20,20,20,21.97,20,20,20,38.59,20,20,20,21.63,20,20,71.62,51.63,63.2,52.36,47.68,122.22,27.53,20,20,20,20,20,115.53,20,20,20,52.88,77.43,20,71.77,20,20,67.12,25.82,20,56.61,20,121.83,47.52,20,20,20,20,20,20,20,20,45.78,64.26,50.87,20,20,49.5,20,20,20,20,20,20,20,1
729.96,156.12,602.76,774.71,545.88,1067.94,751.32,628.94,1030.38,651.49,271.52,632.89,346.29,278.53,330.41,618.71,419.11,470.58,1039.74,510.29,489.63,999.05,439.95,373.88,971.13,548.38,571.58,368.56,496.91,439.39,854.66,535.38,724.69,819.56,400.32,368.29,200.26,154.91,567.96,1350.55,464,930.08,300.61,534.92,381.79,319.33,334.09,699.96,689.12,1015.21,474.83,200.26,510.06,1657.37,402.69,579.7,767.24,1189.11,1416.23,1014.42,1073.96,999.9,478.27,564.55,907.44,343.62,947.46,382.41,372.67,104.69,981.47,1681.79,969.4,1059.16,498.57,1825.1,656.35,307.22,1051.96,1428.8,778.3,502.51,195.27,872.53,248.49,281.16,536.8,233.91,181.37,233.04,493.25,488.59,604.58,317.05,426.96,288.92,292.01,205.28,382.3,80.04,113.43,97.12,230.5,1
525.7,175.31,322.2,549.55,578.75,644.71,532.36,651.63,480.48,371.64,324.38,343.13,306.56,838.15,640.35,346.35,413.88,376.68,404.51,324.73,502.49,352.1,381.72,367.38,778.14,237.33,135.22,55.38,144.61,125.84,63.24,159.3,146.61,63.4,59.85,37.8,183.66,109.88,79.08,135.95,190,147.42,72.9,318.99,98.28,84.33,476.2,27.12,229.39,419.1,336.81,183.66,443.3,454.95,388.23,420.7,1304.91,1210.51,916.67,491.33,625.98,538.02,238.18,261.62,290.09,603.31,354.06,257.58,274.71,295.71,552.9,646,727.81,618.86,262.96,352.39,403.14,88.35,180.13,537.73,827.63,671.36,699.39,818.12,744.48,310.7,699.53,489.71,560.01,951.24,490.45,408.01,358.05,562.66,833.35,369.74,438.47,976.3,364.19,463.66,1015.12,357.71,1112.2,0
172.01,200.57,223.06,210.75,415.88,515.33,299.99,427.935,231.805,319.59,129.18,285.945,195.875,352.705,308.48,555.5,455.165,277.38,205.76,163.47,400.17,399.62,236.15,239.5,529.195,108.97,395.115,286.995,359.58,305.69,364.09,284.75,418.895,384.605,278.655,363.445,429.835,251.275,413.9,511.825,313.5,398.605,439.425,411.245,391.71,432.56,439.965,360.92,435.155,343.025,369.255,429.835,269.11,346,836.35,415.27,520.05,522.55,358.42,456.385,342.165,501.955,201.02,567.5,336.55,187.11,280.49,655.35,418.02,347.51,528.36,478.515,1005.29,318.055,237.19,430.365,370.875,367.465,214.1,216.33,698.755,1308.835,993.695,715.985,1094.86,763.88,628.73,757.455,701.605,608.03,1155.13,405.97,501.86,1745.235,354.495,771.305,477.95,539.71,1306.11,480.74,1338.11,1072.18,1603.18,0
30.1,20,86.25,126.98,20,20,20,20,20,20,180.32,20,217.96,20,20,20,98.24,20,20,93.88,21.43,37.8,20,96.45,20,283.79,101.66,157.09,75.7,84.94,148.51,145.19,159.18,136.13,236.46,220,362.43,20,156.11,157.95,277,45.58,109.86,23.56,137.97,192.36,74.35,145.24,299.74,107.17,133.9,362.43,66.76,93.81,23.75,62.22,20,20,20,149.3,20,20,20,20,20,20,20,71.33,20,99.29,20,20,20,64.93,25.24,20,23.83,20,20,20,20,20,20,20,20,20,20,20,20,20,20,137.7,20,20,69.53,20,20,20,61.02,20,20,20,20,2
159.43,251.16,249.42,339.2,261.98,233.675,307.305,269.895,314.775,510.445,507.295,340.605,409.245,188.41,392.3,290.855,394.02,197.8,302.135,198.875,250.175,247.615,158.805,265.755,159.63,730.165,413.34,407.83,338.225,412.13,305.645,262.65,307.365,269.92,371.865,377.49,315.05,149.96,324.545,301.9,284.5,370.78,310.595,342.545,331.7,433.04,326.09,337.295,387.45,378.91,345.565,315.05,230.605,184.01,149.2,278.615,128.31,213.86,270.935,252.015,230.035,289.045,244.37,130.81,98.785,194.15,166.645,267.985,172.2,248.76,145.585,232.28,212.275,246.02,270.855,139.18,345.055,238.95,251.89,248.26,280.34,130.825,165.695,345.665,235.135,247.325,266.245,205.085,197.2,196.435,221.595,280.305,122.015,227.02,334.42,239.425,282.795,291.71,384.205,216.215,161.5,255.305,210.825,0
33.33,38.38,20,64.03,20,149.12,400.34,58.36,218.01,173.51,20,147.06,149.72,133.49,147.17,163.41,164.09,94.98,85.9,20,20,172.81,20,20,94.44,20,91.11,20,146.55,310.41,44.07,123.01,216.78,39.16,64.76,100.79,162.16,166.62,81.14,97.97,27,162.93,148.81,142.32,89.78,82.44,20,152.24,20,233.47,195.7,162.16,114.74,20,107.38,106.66,58.4,20,192.06,61.42,129.55,99.19,113.37,71.8,20,28.63,44.51,40.62,186.84,41.01,504.91,154.52,222.39,407.84,20,34.55,76.46,134.54,321.15,159.67,20,20,20,20,147.11,20,39.1,20,20,315.67,124.25,168.3,108.59,71.43,36.23,168.71,271.74,88.4,170.65,117.14,220.13,68.27,75.9,2
